campaign_id,impressions,clicks,conversions,spend,budget,quality_score,region,device,status
CMP_41776,85706,782,72,2134.62,573,3,UK,tablet,active
CMP_41777,14626,399,19,1018.18,4689,2,UAE,tablet,active
CMP_41778,74841,5928,155,11162.76,4536,4,Germany,mobile,active
CMP_41779,92670,5661,380,6350.91,938,10,Germany,desktop,active
CMP_41780,82313,488,28,1234.24,912,1,UAE,tablet,paused
CMP_41781,61663,3035,44,6371.38,1087,5,UAE,mobile,active
CMP_41782,65274,4173,357,4775.33,294,3,India,desktop,active
CMP_41783,42340,970,25,721.99,2234,7,US,desktop,paused
CMP_41784,20649,744,56,609.85,248,9,Germany,mobile,active
CMP_41785,61172,3057,198,5011.62,1443,2,Singapore,mobile,paused
CMP_41786,92909,3046,0,7962.85,3930,2,UAE,desktop,active
CMP_41787,35736,107,16,613.36,1709,3,Germany,tablet,active
CMP_41788,24730,1370,89,3554.75,4480,1,Germany,mobile,paused
CMP_41789,58077,4241,324,6042.1,2049,1,Germany,desktop,active
CMP_41790,15851,628,0,1111.42,4513,5,UK,desktop,paused
CMP_41791,43537,265,12,348.85,4597,2,India,tablet,paused
CMP_41792,69141,5247,194,1243.31,3028,8,Singapore,tablet,paused
CMP_41793,39406,1389,149,1091.24,2695,9,Singapore,mobile,active
CMP_41794,49630,148,54,6650.46,1137,4,Singapore,tablet,active
CMP_41795,1395,31,3,66.47,4055,2,UAE,tablet,paused
CMP_41796,58065,1463,0,2698.9,2510,5,Singapore,tablet,active
CMP_41797,85847,257,371,10753.07,3678,4,India,mobile,active
CMP_41798,78431,5957,133,8917.91,1106,9,US,tablet,paused
CMP_41799,80930,3858,330,5112.37,4788,8,US,tablet,paused
CMP_41800,48235,3344,141,6072.0,1973,7,UAE,mobile,paused
CMP_41801,11375,814,82,1260.18,3048,10,UAE,mobile,active
CMP_41802,80675,3177,337,5876.61,582,7,India,mobile,active
CMP_41803,89892,4881,144,14578.49,3679,7,UAE,mobile,paused
CMP_41804,30012,1665,161,3202.03,1189,4,UK,desktop,paused
CMP_41805,55032,3738,425,6017.67,3198,1,India,tablet,paused
CMP_41806,86489,2458,112,5118.44,4572,4,Singapore,mobile,active
CMP_41807,87843,676,30,1618.52,1094,8,India,mobile,paused
CMP_41808,16574,1306,88,2888.76,381,3,US,mobile,active
CMP_41809,68982,206,576,5183.51,2139,3,Germany,desktop,active
CMP_41810,27663,82,87,167.11,3499,6,Singapore,tablet,active
CMP_41811,71324,2130,77,1741.0,1741,2,UK,mobile,active
CMP_41812,21955,65,95,2836.89,1516,6,UAE,desktop,active
CMP_41813,65255,4443,323,9831.95,3560,9,Germany,mobile,active
CMP_41814,4819,211,4,531.28,4206,6,India,mobile,active
CMP_41815,64928,2420,233,6120.01,1318,3,UAE,desktop,active
CMP_41816,7675,449,22,1142.35,1985,5,Germany,desktop,active
CMP_41817,57485,2401,39,3486.43,4811,9,UK,mobile,paused
CMP_41818,54439,1098,89,1635.12,2344,4,UAE,tablet,active
CMP_41819,80111,2714,42,5097.51,3691,1,India,desktop,paused
CMP_41820,75748,706,69,917.09,2637,9,US,desktop,active
CMP_41821,67904,4923,514,9558.01,4621,8,UK,mobile,active
CMP_41822,37681,1988,139,1739.6,4274,6,Singapore,desktop,active
CMP_41823,19803,317,16,775.41,739,3,UAE,desktop,paused
CMP_41824,92789,471,24,1243.81,1682,7,UAE,tablet,active
CMP_41825,92874,4321,185,7144.54,4990,2,Germany,desktop,active
CMP_41826,54018,448,18,309.09,2363,2,India,mobile,paused
CMP_41827,93686,1182,105,1304.79,2810,3,US,tablet,active
CMP_41828,49407,3335,82,9120.01,2904,7,UAE,desktop,paused
CMP_41829,34789,2721,232,4201.62,3581,3,Singapore,desktop,active
CMP_41830,86438,6562,719,13809.45,4273,9,UAE,desktop,active
CMP_41831,96484,4864,278,4904.73,2121,10,India,desktop,active
CMP_41832,24575,1650,17,2262.69,745,3,US,desktop,paused
CMP_41833,97151,6444,416,18127.48,4911,7,US,desktop,paused
CMP_41834,21226,1601,84,1211.69,3555,7,Singapore,desktop,paused
CMP_41835,92254,276,76,624.21,3578,6,US,desktop,active
CMP_41836,57236,1495,105,4370.75,4494,2,UK,mobile,paused
CMP_41837,76111,2177,37,4441.32,851,1,US,tablet,paused
CMP_41838,21748,1000,39,2836.87,4879,7,UAE,tablet,active
CMP_41839,70218,210,70,773.83,2578,1,US,tablet,paused
CMP_41840,73828,2180,88,3377.65,884,10,Singapore,desktop,active
CMP_41841,48232,791,50,1992.13,756,6,UK,desktop,paused
CMP_41842,95063,2877,291,4893.05,4152,6,India,desktop,paused
CMP_41843,27642,148,3,98.73,1351,6,UK,mobile,active
CMP_41844,84254,4965,493,5771.43,580,5,India,tablet,paused
CMP_41845,56616,3495,200,6862.12,3310,7,UK,desktop,paused
CMP_41846,75384,2847,334,2902.78,3011,2,UAE,desktop,active
CMP_41847,38589,2091,250,1374.73,220,1,UK,tablet,active
CMP_41848,73097,2975,129,606.03,735,9,India,desktop,paused
CMP_41849,61619,4107,486,9560.43,3046,3,Germany,desktop,paused
CMP_41850,20281,1232,134,2683.41,2479,6,US,tablet,paused
CMP_41851,8034,271,14,412.77,1658,10,India,desktop,active
CMP_41852,15263,202,21,108.04,4248,5,Germany,desktop,paused
CMP_41853,88816,2409,226,1402.0,2409,8,Singapore,tablet,active
CMP_41854,28400,1368,63,274.96,2489,2,UAE,mobile,paused
CMP_41855,56192,2737,174,8008.76,4732,5,UK,tablet,active
CMP_41856,98456,1259,77,3060.02,2229,5,US,mobile,active
CMP_41857,11276,900,59,1157.99,1664,9,Singapore,desktop,paused
CMP_41858,23302,1782,171,3287.51,1868,8,UAE,tablet,active
CMP_41859,31226,1886,30,4544.76,1362,2,UAE,desktop,paused
CMP_41860,24807,1317,69,719.99,4000,4,Germany,desktop,active
CMP_41861,48614,2522,162,5101.55,1582,2,US,mobile,active
CMP_41862,76040,2166,0,1273.46,3842,7,UK,mobile,paused
CMP_41863,83383,250,299,2477.21,3897,6,UK,tablet,paused
CMP_41864,5076,48,3,80.91,2220,1,Germany,tablet,paused
CMP_41865,32629,1176,65,2800.41,2364,2,UAE,desktop,paused
CMP_41866,16233,823,56,381.69,4750,3,Germany,tablet,paused
CMP_41867,31740,1787,19,808.95,4965,1,UAE,mobile,paused
CMP_41868,8936,175,12,381.0,2885,3,UAE,mobile,active
CMP_41869,20000,60,150,2207.02,4709,1,UAE,desktop,active
CMP_41870,6127,41,0,95.39,2402,3,India,tablet,paused
CMP_41871,15547,500,20,350.88,2570,1,UAE,desktop,active
CMP_41872,21471,360,30,268.03,2822,3,US,mobile,paused
CMP_41873,21861,1339,141,1709.69,2667,3,Singapore,desktop,active
CMP_41874,58112,303,0,523.9,2886,1,UAE,tablet,active
CMP_41875,75441,5475,646,12572.54,1539,4,India,tablet,active
CMP_41876,83742,3338,156,4807.0,4807,9,UK,desktop,active
CMP_41877,37625,600,40,693.44,3583,4,UK,tablet,paused
CMP_41878,10570,548,61,1091.85,3554,6,Singapore,tablet,paused
CMP_41879,24212,296,0,775.09,470,1,UAE,desktop,active
CMP_41880,73096,2495,288,1003.71,3422,2,US,tablet,paused
CMP_41881,26994,80,207,1967.91,2305,9,Singapore,desktop,active
CMP_41882,43854,2011,103,5124.17,2117,6,UAE,desktop,paused
CMP_41883,98407,6946,463,10337.17,2082,5,UK,tablet,active
CMP_41884,50559,2735,254,1998.71,4425,3,US,desktop,paused
CMP_41885,13086,305,26,811.69,4719,5,US,mobile,paused
CMP_41886,17092,291,16,269.57,687,2,Singapore,desktop,paused
CMP_41887,46566,139,253,7652.28,968,9,Germany,desktop,active
CMP_41888,32100,1511,158,4120.21,2972,1,Germany,desktop,paused
CMP_41889,72193,5042,180,2868.18,3583,6,UK,mobile,active
CMP_41890,28009,304,0,354.91,3553,2,UAE,mobile,paused
CMP_41891,23985,750,54,2124.79,790,7,Singapore,desktop,paused
CMP_41892,93035,6645,498,8298.74,3064,6,UK,mobile,active
CMP_41893,96640,3966,310,9927.05,4616,7,Germany,mobile,paused
CMP_41894,94451,3669,256,6067.91,3093,4,US,tablet,active
CMP_41895,50471,2007,46,1163.59,3688,9,India,desktop,paused
CMP_41896,97834,7504,563,13165.24,4288,6,Germany,desktop,paused
CMP_41897,70339,676,12,402.14,3629,6,UAE,mobile,active
CMP_41898,34716,236,21,301.43,291,8,India,mobile,active
CMP_41899,78005,5595,553,9961.27,4259,1,US,tablet,active
CMP_41900,64817,4121,405,10555.59,3923,4,US,mobile,active
CMP_41901,11761,384,38,599.23,657,8,US,desktop,paused
CMP_41902,65075,3952,0,6501.05,3477,1,UAE,desktop,active
CMP_41903,10681,774,66,1468.61,3359,3,Singapore,tablet,paused
CMP_41904,76604,4567,138,2618.28,2763,8,UK,mobile,active
CMP_41905,89146,5738,598,11412.05,417,6,India,tablet,paused
CMP_41906,57503,3021,200,7456.03,3881,8,India,desktop,active
CMP_41907,69753,3776,227,9568.78,1047,9,Germany,tablet,paused
CMP_41908,31689,423,7,366.23,1006,8,Singapore,mobile,paused
CMP_41909,3899,25,1,64.58,4304,6,UAE,tablet,paused
CMP_41910,67369,3228,344,1529.79,1863,9,India,mobile,paused
CMP_41911,48003,1909,100,2133.7,1661,5,Singapore,tablet,active
CMP_41912,6350,131,9,206.82,3288,5,US,tablet,active
CMP_41913,58692,3341,185,9756.95,1352,2,Germany,tablet,active
CMP_41914,20914,737,75,1861.42,622,7,US,desktop,paused
CMP_41915,84924,6288,697,15397.74,981,7,US,tablet,paused
CMP_41916,69424,2468,63,3597.97,543,10,US,desktop,active
CMP_41917,25765,429,15,573.91,4356,9,US,tablet,active
CMP_41918,77245,3981,50,11787.1,3093,2,US,tablet,paused
CMP_41919,54957,787,72,1162.8,423,10,UAE,mobile,active
CMP_41920,67573,2189,147,2303.54,1994,1,UK,desktop,paused
CMP_41921,83153,1936,63,3206.55,2567,4,UAE,desktop,paused
CMP_41922,1887,94,10,20.55,1898,10,India,tablet,paused
CMP_41923,56419,2458,206,6434.56,3923,7,Singapore,tablet,paused
CMP_41924,33042,980,69,2628.52,3982,6,UAE,tablet,active
CMP_41925,59413,1976,47,4049.48,1529,7,India,tablet,active
CMP_41926,5043,51,4,141.23,3739,6,India,mobile,active
CMP_41927,28871,439,32,1300.96,4344,10,India,mobile,paused
CMP_41928,98484,2188,203,1671.53,1217,10,UK,tablet,active
CMP_41929,52432,3075,64,2618.52,4434,6,UK,desktop,active
CMP_41930,25746,746,39,1960.17,4419,9,US,desktop,active
CMP_41931,13817,435,24,778.34,582,6,US,tablet,paused
CMP_41932,13586,903,95,847.18,4191,1,Singapore,tablet,paused
CMP_41933,85725,6293,747,6564.03,2209,7,India,tablet,active
CMP_41934,4498,24,0,33.45,3850,1,India,desktop,paused
CMP_41935,74310,4029,423,11097.41,749,4,US,desktop,paused
CMP_41936,54814,2084,70,532.29,4751,3,Germany,desktop,active
CMP_41937,82392,5753,222,7683.06,4674,2,US,desktop,paused
CMP_41938,34629,2626,270,5736.19,1499,5,UK,desktop,active
CMP_41939,91036,4866,492,11526.42,3209,4,Singapore,mobile,paused
CMP_41940,68515,1006,52,2057.06,2919,3,UAE,mobile,active
CMP_41941,72365,1659,125,1308.24,648,3,Germany,desktop,paused
CMP_41942,84799,2851,322,7384.35,1717,4,US,mobile,paused
CMP_41943,7348,408,0,190.78,593,9,US,tablet,active
CMP_41944,77733,2816,65,4039.0,4039,8,UK,mobile,active
CMP_41945,4825,174,4,445.16,868,1,India,tablet,paused
CMP_41946,28818,1663,51,4679.7,2496,4,Singapore,desktop,active
CMP_41947,19327,871,60,763.72,2268,4,India,mobile,paused
CMP_41948,21439,1396,0,1063.36,4235,9,India,mobile,paused
CMP_41949,90952,3622,195,9980.33,4400,8,Singapore,desktop,active
CMP_41950,13438,539,58,471.14,4385,7,Germany,tablet,active
CMP_41951,37348,1994,174,2745.6,1960,5,US,desktop,active
CMP_41952,81140,243,305,4510.77,2652,10,Germany,mobile,active
CMP_41953,52345,2099,67,819.22,1828,4,India,tablet,paused
CMP_41954,92360,4908,185,13111.93,1880,4,India,desktop,paused
CMP_41955,17171,183,2,130.09,553,4,Singapore,tablet,paused
CMP_41956,27486,82,104,3567.38,946,3,UK,mobile,paused
CMP_41957,97389,7549,424,8681.3,893,2,India,mobile,active
CMP_41958,23748,1578,108,2298.43,1909,5,UK,desktop,active
CMP_41959,67698,203,471,4482.0,4482,7,Germany,desktop,paused
CMP_41960,37870,2491,86,5251.75,4594,6,Singapore,desktop,paused
CMP_41961,8652,161,18,478.29,3633,6,India,mobile,paused
CMP_41962,49854,1474,73,3603.24,238,5,UAE,desktop,paused
CMP_41963,26970,1650,38,4768.77,3794,10,Germany,desktop,paused
CMP_41964,47617,1996,34,3225.05,4439,1,Singapore,tablet,active
CMP_41965,85290,5157,336,5214.69,2244,4,US,mobile,paused
CMP_41966,67918,726,62,932.18,4430,4,UAE,tablet,paused
CMP_41967,31346,1100,58,2554.82,3895,5,Singapore,desktop,paused
CMP_41968,20330,170,17,150.46,3559,1,India,desktop,active
CMP_41969,62054,2770,144,1755.85,4063,6,Singapore,tablet,active
CMP_41970,6012,219,23,526.36,3867,9,UAE,tablet,active
CMP_41971,43603,949,88,1325.96,2674,10,UK,mobile,active
CMP_41972,76035,4245,337,1729.0,1729,8,UAE,desktop,active
CMP_41973,50644,1636,38,834.63,2147,3,Singapore,mobile,active
CMP_41974,1703,16,1,11.16,4800,8,Germany,desktop,active
CMP_41975,71031,1345,147,1659.01,1780,4,UK,mobile,paused
CMP_41976,2667,22,0,59.26,2727,3,UK,desktop,paused
CMP_41977,11020,348,37,86.78,3541,7,Singapore,tablet,active
CMP_41978,90979,813,96,1580.76,1151,1,UK,tablet,active
CMP_41979,43836,3258,241,8752.46,3351,10,India,tablet,paused
CMP_41980,64818,4485,45,10674.1,4145,6,US,mobile,active
CMP_41981,54029,2691,294,553.88,745,1,UAE,desktop,active
CMP_41982,48735,3680,384,7344.64,1421,6,Germany,tablet,active
CMP_41983,33097,509,12,1086.16,3382,7,Singapore,desktop,active
CMP_41984,83829,6591,299,17841.17,1593,10,UK,desktop,active
CMP_41985,54985,456,36,441.57,1336,3,UK,mobile,active
CMP_41986,9998,702,35,814.48,1344,3,US,mobile,paused
CMP_41987,23688,618,34,1504.29,3622,4,India,tablet,active
CMP_41988,3513,131,7,3885.0,3885,1,UAE,tablet,active
CMP_41989,81201,243,280,701.6,1406,10,UK,tablet,paused
CMP_41990,42220,251,0,157.13,4585,7,Germany,tablet,paused
CMP_41991,19963,1065,99,728.26,4887,1,US,mobile,paused
CMP_41992,74205,4250,226,7431.62,1880,10,UK,mobile,paused
CMP_41993,78668,4864,522,5407.36,4698,3,India,mobile,active
CMP_41994,8523,245,13,88.57,3074,1,US,desktop,active
CMP_41995,97194,865,26,1860.22,4340,4,India,mobile,paused
CMP_41996,29860,2331,23,893.43,4306,10,India,tablet,active
CMP_41997,13376,257,6,661.02,1152,10,India,mobile,active
CMP_41998,68376,205,91,3577.27,4389,2,UAE,tablet,paused
CMP_41999,88107,4971,582,6125.23,2345,7,Singapore,tablet,paused
CMP_42000,62898,3183,51,3287.49,2716,7,US,tablet,paused
CMP_42001,48877,3219,215,3965.74,4900,3,India,tablet,active
CMP_42002,11896,807,46,640.64,637,8,Germany,desktop,active
CMP_42003,67324,4215,74,10528.31,1312,3,Singapore,mobile,active
CMP_42004,68735,4303,103,11289.77,1215,7,Singapore,tablet,paused
CMP_42005,17220,51,64,899.41,731,4,UAE,tablet,paused
CMP_42006,42373,2617,163,563.83,2782,8,India,desktop,active
CMP_42007,91724,1044,14,713.0,713,4,UAE,tablet,paused
CMP_42008,53928,1430,84,2676.22,3243,8,UK,mobile,active
CMP_42009,74047,2204,244,5418.67,2905,4,India,mobile,active
CMP_42010,25371,1433,87,2127.0,2127,3,UK,tablet,active
CMP_42011,68101,1530,176,3388.0,3388,9,UK,desktop,active
CMP_42012,37447,898,46,2081.92,1623,7,US,mobile,paused
CMP_42013,23519,994,25,2192.43,3045,4,US,desktop,paused
CMP_42014,72149,2410,81,6239.1,1728,3,Singapore,mobile,active
CMP_42015,52355,157,182,3420.02,3563,7,UAE,mobile,active
CMP_42016,76213,1730,150,4574.64,842,3,Germany,tablet,active
CMP_42017,43607,2213,242,5002.0,3414,8,India,tablet,paused
CMP_42018,36833,2891,187,3976.78,2116,2,Germany,mobile,active
CMP_42019,27485,654,73,597.4,4019,1,UK,mobile,active
CMP_42020,33753,2384,185,4316.42,2916,7,Germany,mobile,paused
CMP_42021,17412,436,4,1197.72,2189,10,India,mobile,active
CMP_42022,89221,1224,92,1484.01,782,7,UK,tablet,paused
CMP_42023,96086,3985,0,5519.26,2443,3,US,mobile,paused
CMP_42024,13201,306,9,893.51,1068,4,Singapore,mobile,paused
CMP_42025,89094,2375,0,3232.3,2946,4,India,desktop,active
CMP_42026,5761,88,3,167.29,4522,6,US,mobile,active
CMP_42027,86091,3838,133,3610.32,1495,10,Germany,desktop,paused
CMP_42028,65069,1416,166,1594.43,4001,3,Germany,desktop,active
CMP_42029,22552,1750,48,4080.74,3718,2,Singapore,desktop,paused
CMP_42030,93842,580,27,922.03,666,4,India,mobile,paused
CMP_42031,78479,235,51,3088.66,2806,8,Germany,tablet,active
CMP_42032,5739,373,18,1091.87,1253,7,Singapore,mobile,active
CMP_42033,82154,246,63,832.66,1174,5,Germany,desktop,active
CMP_42034,46245,2907,237,4466.44,2710,3,UAE,desktop,active
CMP_42035,87356,2998,358,3821.12,3269,5,Singapore,mobile,paused
CMP_42036,61621,650,46,1296.68,3740,4,US,tablet,active
CMP_42037,63434,923,65,845.35,2523,10,India,desktop,paused
CMP_42038,39782,2820,99,4952.14,1738,2,Singapore,mobile,paused
CMP_42039,31249,1008,88,699.68,755,6,UAE,tablet,active
CMP_42040,15049,931,11,682.5,527,7,Singapore,tablet,active
CMP_42041,3107,78,5,4167.0,4167,5,US,desktop,paused
CMP_42042,23440,1384,0,398.6,4820,6,UAE,tablet,paused
CMP_42043,96837,290,767,19505.93,4445,6,Germany,mobile,paused
CMP_42044,59093,3177,334,3255.23,2612,7,India,tablet,paused
CMP_42045,92199,4253,188,2639.79,4774,5,UK,desktop,paused
CMP_42046,72272,363,19,825.37,2472,1,UK,mobile,active
CMP_42047,71535,3275,342,6721.36,1990,7,US,mobile,active
CMP_42048,63410,1664,71,4748.01,1297,9,US,desktop,paused
CMP_42049,96417,2400,82,1986.43,1306,5,US,tablet,paused
CMP_42050,87964,5065,403,5910.57,2495,3,India,tablet,paused
CMP_42051,12459,339,36,534.48,1380,2,Singapore,tablet,paused
CMP_42052,80912,1274,77,3724.82,4417,3,US,tablet,paused
CMP_42053,34368,1607,181,4712.27,3833,10,India,mobile,active
CMP_42054,16185,834,36,1573.69,2491,4,India,mobile,paused
CMP_42055,10336,225,0,369.49,2393,9,UK,desktop,paused
CMP_42056,71702,5112,341,1951.85,4957,3,UAE,desktop,active
CMP_42057,76877,2826,306,2031.67,522,4,Germany,desktop,active
CMP_42058,82403,1010,46,1227.82,3291,5,US,mobile,paused
CMP_42059,44386,2792,128,6359.31,2789,7,US,desktop,paused
CMP_42060,2912,119,5,65.28,1212,2,India,desktop,paused
CMP_42061,53576,1826,53,4780.48,2139,9,US,tablet,paused
CMP_42062,37080,2884,159,7598.38,1882,10,India,desktop,paused
CMP_42063,33768,864,75,2196.23,3866,2,US,mobile,paused
CMP_42064,35918,1033,65,2469.22,2786,8,Singapore,mobile,paused
CMP_42065,9976,761,80,909.23,2301,6,Singapore,desktop,active
CMP_42066,27958,527,42,1208.63,2130,5,India,tablet,paused
CMP_42067,82112,3920,51,3003.98,747,7,Germany,mobile,paused
CMP_42068,48304,2201,78,3943.26,815,6,India,tablet,paused
CMP_42069,16579,1014,104,1051.97,4979,2,Singapore,desktop,paused
CMP_42070,82673,248,345,4447.99,2404,8,US,tablet,active
CMP_42071,72542,567,31,1300.31,266,9,Singapore,mobile,active
CMP_42072,51273,2533,63,2384.0,2384,10,UAE,tablet,paused
CMP_42073,6034,453,48,105.19,4453,6,US,desktop,active
CMP_42074,5059,370,32,681.56,4676,4,US,mobile,paused
CMP_42075,9060,556,35,1243.38,4160,4,Singapore,tablet,paused
CMP_42076,38256,647,24,1828.36,2792,1,Germany,desktop,paused
CMP_42077,8478,333,22,262.78,3654,1,Singapore,desktop,paused
CMP_42078,58818,929,102,206.91,4769,5,UAE,desktop,active
CMP_42079,56720,2049,193,3492.72,1064,10,UK,desktop,active
CMP_42080,99850,5808,462,4023.39,342,4,UAE,tablet,active
CMP_42081,33668,256,12,645.87,2961,6,Germany,desktop,active
CMP_42082,2615,201,15,155.27,3182,9,UK,mobile,active
CMP_42083,37633,1314,26,2529.01,2637,2,Germany,mobile,active
CMP_42084,75539,5190,224,12604.75,3683,8,UAE,tablet,active
CMP_42085,77927,233,307,7208.46,4909,5,US,tablet,paused
CMP_42086,88340,6047,108,3619.89,4557,7,India,mobile,paused
CMP_42087,95074,7190,126,11525.84,4347,5,UK,tablet,active
CMP_42088,49441,2573,140,5039.01,2353,9,Singapore,desktop,paused
CMP_42089,68780,3256,108,7843.12,4073,7,Singapore,desktop,active
CMP_42090,73374,5337,186,9724.11,2499,6,Germany,tablet,paused
CMP_42091,2928,126,8,266.61,2630,8,Germany,tablet,paused
CMP_42092,4162,230,15,445.45,3980,7,India,mobile,paused
CMP_42093,1867,14,1,34.05,4307,9,Singapore,desktop,active
CMP_42094,18152,344,33,219.93,1752,5,Germany,tablet,paused
CMP_42095,72271,5010,61,1081.55,860,3,Germany,tablet,active
CMP_42096,73007,3617,179,4771.93,1139,3,UK,tablet,paused
CMP_42097,68109,4957,264,14004.35,3631,3,UAE,desktop,paused
CMP_42098,16317,451,36,375.56,2581,1,India,tablet,paused
CMP_42099,45073,3362,250,3264.08,4315,4,UAE,tablet,paused
CMP_42100,12892,200,9,45.71,326,8,US,desktop,paused
CMP_42101,78903,3636,334,2728.73,3464,5,India,desktop,paused
CMP_42102,54523,789,13,2069.68,4371,5,Singapore,desktop,paused
CMP_42103,44613,3478,246,7725.37,2961,10,US,desktop,active
CMP_42104,19197,880,44,1630.04,1252,6,UK,tablet,active
CMP_42105,17796,785,59,2096.03,489,1,UAE,tablet,active
CMP_42106,78015,3969,165,7841.43,3349,4,India,tablet,paused
CMP_42107,21397,734,64,1520.39,4618,1,US,desktop,active
CMP_42108,23446,1660,136,1894.05,1734,1,UAE,desktop,active
CMP_42109,82836,884,80,1494.12,4954,1,US,desktop,paused
CMP_42110,79335,5336,580,7748.74,2897,7,US,mobile,paused
CMP_42111,78929,452,32,1205.09,560,8,UK,desktop,active
CMP_42112,5551,412,44,530.22,4333,5,Singapore,desktop,paused
CMP_42113,78386,3118,198,9237.99,2650,6,Germany,mobile,active
CMP_42114,28631,488,53,1107.69,3969,4,India,tablet,paused
CMP_42115,63213,2329,42,563.26,2459,7,India,desktop,paused
CMP_42116,47210,2619,32,5129.8,2798,3,UAE,desktop,active
CMP_42117,6824,94,0,187.26,2491,6,Germany,mobile,paused
CMP_42118,17474,172,0,50.88,2846,10,UK,mobile,paused
CMP_42119,98490,3352,101,924.26,2378,1,UAE,desktop,active
CMP_42120,45004,584,16,488.98,1614,7,Singapore,desktop,active
CMP_42121,1109,87,2,50.26,445,3,Singapore,tablet,active
CMP_42122,54041,335,27,985.1,3742,2,Singapore,mobile,active
CMP_42123,8802,557,24,1626.62,1134,7,Germany,desktop,active
CMP_42124,48017,1291,81,1267.08,4519,5,UK,tablet,active
